timestamp,open,high,low,close,volume
2025-03-04 07:50:00,493.3012,493.5306,492.6329,492.6828,23210
2025-03-04 07:55:00,492.6628,492.8024,492.3137,492.3935,50351
2025-03-04 08:00:00,497.1114,498.8668,491.5956,491.6354,249517
2025-03-04 08:05:00,491.6055,495.7748,491.6055,491.9347,45908
2025-03-04 08:10:00,491.9746,492.2239,491.6055,491.6753,75943
2025-03-04 08:15:00,491.6354,492.214,491.2863,491.3861,68184
2025-03-04 08:20:00,491.3761,491.8948,491.2465,491.6354,72077
2025-03-04 08:25:00,491.6354,491.7741,490.9771,491.2365,57786
2025-03-04 08:30:00,491.2365,492.3137,491.1866,492.1541,115443
2025-03-04 08:35:00,492.1541,492.8922,492.0943,492.7027,98918
2025-03-04 08:40:00,492.6429,493.1815,492.4434,492.8324,92638
2025-03-04 08:45:00,492.8174,495.7748,492.5431,492.992,191772
2025-03-04 08:50:00,493.031,493.2413,492.3736,492.982,59134
2025-03-04 08:55:00,493.0116,493.0418,492.1641,492.4932,78388
2025-03-04 09:00:00,492.4733,493.9395,492.4284,493.74,139934
2025-03-04 09:05:00,493.76,494.1689,493.6303,494.1689,87560
2025-03-04 09:10:00,494.1889,494.3086,493.7799,493.9295,94019
2025-03-04 09:15:00,493.9395,493.9582,492.972,493.1665,117069
2025-03-04 09:20:00,493.0817,510.3573,492.7626,493.3012,52175
2025-03-04 09:25:00,493.3211,493.9495,492.3835,492.9022,427592
2025-03-04 09:30:00,492.9122,493.4308,490.9672,492.1242,2471684
2025-03-04 09:35:00,492.184,495.0467,491.9048,493.3115,1724248
2025-03-04 09:40:00,493.2413,494.3784,491.0071,492.6429,1630582
2025-03-04 09:45:00,492.6429,494.6477,492.0943,492.4733,1674520
2025-03-04 09:50:00,492.6927,492.8822,491.1866,491.9546,1282123
2025-03-04 09:55:00,492.0444,493.0718,490.1991,490.2983,1116170
2025-03-04 10:00:00,490.2889,490.8176,488.9424,490.0296,1654459
2025-03-04 10:05:00,490.0795,492.8724,488.7429,489.2117,1181647
2025-03-04 10:10:00,489.2017,490.5482,488.5534,489.6306,1202903
2025-03-04 10:15:00,489.6007,489.6007,486.8378,487.147,1844301
2025-03-04 10:20:00,487.157,487.9948,486.4837,487.5956,1550593
2025-03-04 10:25:00,487.5559,489.1219,486.9874,488.5434,1126250
2025-03-04 10:30:00,488.4636,490.5283,487.905,489.7303,1304227
2025-03-04 10:35:00,489.6905,490.3587,488.8376,489.2721,558636
2025-03-04 10:40:00,489.2516,490.3388,488.8027,490.3388,692700
2025-03-04 10:45:00,490.269,490.9771,488.9002,490.2839,811448
2025-03-04 10:50:00,490.2889,490.5083,488.6731,488.8327,549072
2025-03-04 10:55:00,488.8825,489.8301,488.4836,489.4273,480428
2025-03-04 11:00:00,489.4311,490.0296,488.2741,489.0137,778859
2025-03-04 11:05:00,488.9823,489.1618,487.3465,487.6258,755614
2025-03-04 11:10:00,487.6557,489.7403,487.3565,489.5807,641389
2025-03-04 11:15:00,489.481,490.1991,488.4437,488.56,737726
2025-03-04 11:20:00,488.5235,489.4311,488.1708,488.5235,551880
2025-03-04 11:25:00,488.4935,488.6132,487.2667,488.1245,679482
2025-03-04 11:30:00,488.1245,489.6406,488.0148,488.9673,732907
2025-03-04 11:35:00,488.9623,489.9598,488.7429,489.2416,430361
2025-03-04 11:40:00,489.097,491.037,488.9922,490.6979,667618
2025-03-04 11:45:00,490.7078,491.7551,490.269,491.5956,676191
2025-03-04 11:50:00,491.5158,492.3636,490.6779,491.8549,626031
2025-03-04 11:55:00,491.8848,492.8024,491.7252,491.8848,736910
2025-03-04 12:00:00,491.8928,492.3237,491.3462,492.0145,536368
2025-03-04 12:05:00,491.9945,492.0857,491.0869,491.3861,355695
2025-03-04 12:10:00,491.3825,492.593,491.3462,491.9447,368576
2025-03-04 12:15:00,491.9347,492.7027,491.6255,492.4932,471787
2025-03-04 12:20:00,492.4932,493.9295,492.3872,493.1615,815556
2025-03-04 12:25:00,493.2214,495.1464,493.1715,494.2388,868421
2025-03-04 12:30:00,494.2188,494.2188,492.6766,493.5605,590275
2025-03-04 12:35:00,493.5405,494.3998,493.3012,493.9844,335092
2025-03-04 12:40:00,493.9295,494.3783,492.8922,493.5605,645657
2025-03-04 12:45:00,493.5904,494.6677,493.4109,493.8099,442945
2025-03-04 12:50:00,493.8597,493.8597,492.3237,493.2912,465060
2025-03-04 12:55:00,493.2463,493.3012,492.4533,492.809,285506
2025-03-04 13:00:00,492.8124,493.6104,492.214,493.1316,304435
2025-03-04 13:05:00,493.0219,494.9868,492.9238,494.8384,496861
2025-03-04 13:10:00,494.7724,496.6725,494.6876,496.2835,832725
2025-03-04 13:15:00,496.2635,496.3533,494.3784,494.927,580871
2025-03-04 13:20:00,495.0267,495.2561,493.8498,494.3285,253370
2025-03-04 13:25:00,494.3086,494.4682,493.5755,493.7999,358527
2025-03-04 13:30:00,493.8198,494.7375,493.1565,494.6397,432039
2025-03-04 13:35:00,494.6028,495.1763,494.1199,495.1414,228907
2025-03-04 13:40:00,495.1763,496.1638,495.0666,495.6302,356148
2025-03-04 13:45:00,495.6352,496.2236,495.2162,495.5254,289041
2025-03-04 13:50:00,495.5354,496.4231,495.2162,496.2346,370154
2025-03-04 13:55:00,496.2336,497.3109,496.1638,496.7822,634012
2025-03-04 14:00:00,496.7722,498.2584,496.7124,497.9492,808251
2025-03-04 14:05:00,497.9293,498.8978,497.7397,498.3978,761677
2025-03-04 14:10:00,498.408,498.5377,497.5602,497.9692,386861
2025-03-04 14:15:00,498.019,498.428,497.6699,498.1786,329862
2025-03-04 14:20:00,498.1587,499.6149,498.039,499.3556,460208
2025-03-04 14:25:00,499.4853,499.7446,498.2285,498.3083,555018
2025-03-04 14:30:00,498.3282,498.637,497.6899,498.019,358977
2025-03-04 14:35:00,497.9791,498.9666,497.8794,498.9466,353545
2025-03-04 14:40:00,498.9476,499.575,498.4779,499.2957,320093
2025-03-04 14:45:00,499.3257,499.9341,498.7871,499.0263,443355
2025-03-04 14:50:00,498.9965,499.5551,498.8504,499.1162,270444
2025-03-04 14:55:00,499.0464,499.934,499.0165,499.6698,326159
2025-03-04 15:00:00,499.6349,500.5326,499.1661,499.575,745484
2025-03-04 15:05:00,499.5651,500.5725,499.2659,500.2832,619046
2025-03-04 15:10:00,500.2932,501.1709,500.1535,500.8019,449146
2025-03-04 15:15:00,500.8418,501.3505,500.2134,501.2607,553064
2025-03-04 15:20:00,501.2906,502.4476,501.131,502.3379,714087
2025-03-04 15:25:00,502.3279,502.3279,500.8916,500.9315,755528
2025-03-04 15:30:00,500.9515,501.1709,497.9093,498.4579,1295855
2025-03-04 15:35:00,498.4479,499.0663,497.3109,497.3408,1090101
2025-03-04 15:40:00,497.3208,497.8794,496.3733,497.3956,1047421
2025-03-04 15:45:00,497.4405,498.0889,495.7249,495.8247,1121687
2025-03-04 15:50:00,495.8047,495.8047,492.4833,494.0093,2225906
2025-03-04 15:55:00,494.0592,494.8272,493.8996,494.2487,1938625
2025-03-04 16:00:00,494.2388,496.1239,493.8298,495.2063,1998052
2025-03-04 16:05:00,495.1965,496.2935,494.1789,496.035,372654
2025-03-04 16:10:00,496.0341,497.0814,494.1931,496.3234,601158
2025-03-04 16:15:00,496.3134,497.4206,494.1789,496.9418,110026
2025-03-04 16:20:00,497.0216,501.6692,496.6924,498.6175,406100
2025-03-04 16:25:00,498.6175,498.9865,494.9688,498.2784,454687
2025-03-04 16:30:00,498.3282,498.4679,497.3408,497.4206,163608
2025-03-04 16:35:00,497.4206,497.8594,496.9219,496.9219,65743
2025-03-04 16:40:00,496.9612,497.3807,496.4231,497.0715,64279
2025-03-04 16:45:00,497.1708,497.7796,493.6434,497.66,66139
2025-03-04 16:50:00,497.6799,506.5571,494.2787,497.4904,101545
2025-03-04 16:55:00,497.5303,497.7996,472.7731,497.6899,56591
2025-03-04 17:00:00,497.7198,497.8295,473.1828,497.6999,371390
2025-03-04 17:05:00,497.6999,497.7697,497.5203,497.6749,14094
2025-03-04 17:10:00,497.6699,497.7198,472.7731,497.66,15374
2025-03-04 17:15:00,497.6699,497.7397,497.66,497.7198,8857
2025-03-04 17:20:00,497.7048,497.7397,497.2311,497.4206,23543
2025-03-04 17:25:00,497.4206,497.6101,497.3707,497.5203,4787
2025-03-04 17:30:00,497.6201,497.7397,497.5203,497.7397,6183
2025-03-04 17:35:00,497.7198,497.8195,497.66,497.7397,11833
2025-03-04 17:40:00,497.7397,497.9991,497.6699,497.9093,2754
2025-03-04 17:45:00,497.7597,497.9991,497.7597,497.9093,5775
2025-03-04 17:50:00,497.8415,497.9692,497.7744,497.8295,3785
2025-03-04 17:55:00,497.8295,498.1986,497.8295,498.0689,6391
2025-03-04 18:00:00,498.019,498.4679,497.6001,498.4679,32505
2025-03-04 18:05:00,498.4579,498.5177,498.0689,498.2784,17598
2025-03-04 18:10:00,498.2883,498.5776,498.2883,498.418,9616
2025-03-04 18:15:00,498.4679,498.6474,498.1287,498.2983,9140
2025-03-04 18:20:00,498.2784,498.3781,498.1686,498.1703,13154
2025-03-04 18:25:00,498.2175,498.9566,498.1691,498.8768,38072
2025-03-04 18:30:00,498.8756,499.0663,498.7472,498.7472,10997
2025-03-04 18:35:00,498.7821,498.9965,498.6583,498.7272,8578
2025-03-04 18:40:00,498.7771,498.9865,489.082,498.5177,31440
2025-03-04 18:45:00,498.6271,498.7472,498.2484,498.4579,22640
2025-03-04 18:50:00,498.4579,498.5477,498.2883,498.408,10573
2025-03-04 18:55:00,498.438,498.6823,498.2484,498.6574,9337
2025-03-04 19:00:00,498.5576,498.797,498.4679,498.6973,5567
2025-03-04 19:05:00,498.817,498.8768,498.4579,498.7771,12002
2025-03-04 19:10:00,498.8369,498.8469,498.2884,498.3382,6425
2025-03-04 19:15:00,498.3881,498.418,497.9682,498.1337,18974
2025-03-04 19:20:00,498.1088,498.1587,497.4914,497.7298,25909
2025-03-04 19:25:00,497.7796,497.8195,497.3208,497.7098,10913
2025-03-04 19:30:00,497.7996,497.8944,497.1313,497.2311,14205
2025-03-04 19:35:00,497.1812,497.2311,496.7224,496.7623,9802
2025-03-04 19:40:00,496.7623,497.4206,496.5229,497.3807,22133
2025-03-04 19:45:00,497.3607,497.7597,497.1523,497.1523,14579
2025-03-04 19:50:00,497.2211,497.5004,497.1612,497.4405,8508
2025-03-04 19:55:00,497.4405,497.7397,497.3059,497.5602,13039
2025-03-05 04:00:00,497.5403,498.2784,497.4405,498.019,14244
2025-03-05 04:05:00,497.9692,498.3183,497.7298,498.2285,8244
2025-03-05 04:10:00,498.2584,498.5676,498.1387,498.418,4614
2025-03-05 04:15:00,498.418,498.5177,498.0988,498.2484,5481
2025-03-05 04:20:00,498.3183,499.0963,498.3183,498.9566,6833
2025-03-05 04:25:00,499.0364,499.3456,498.9865,499.1661,11721
2025-03-05 04:30:00,499.196,499.6847,499.0863,499.4254,6787
2025-03-05 04:35:00,499.5052,499.7147,499.216,499.3257,17349
2025-03-05 04:40:00,499.3855,499.6149,499.2658,499.6149,21772
2025-03-05 04:45:00,499.7047,499.974,499.6149,499.8543,12496
2025-03-05 04:50:00,499.8344,499.9241,499.4853,499.5152,7050
2025-03-05 04:55:00,499.4354,499.5551,499.3157,499.5052,5615
2025-03-05 05:00:00,499.5651,499.7147,499.216,499.2957,3930
2025-03-05 05:05:00,499.3057,499.7845,499.2957,499.3755,17986
2025-03-05 05:10:00,499.3157,499.3855,498.3183,498.6175,25034
2025-03-05 05:15:00,498.6175,498.6175,498.0889,498.438,19956
2025-03-05 05:20:00,498.418,498.438,497.9791,498.029,10608
2025-03-05 05:25:00,498.0889,498.2185,497.7298,497.9193,7138
2025-03-05 05:30:00,497.9492,498.3981,497.9492,498.2584,4051
2025-03-05 05:35:00,498.2185,498.7272,498.2185,498.7272,5048
2025-03-05 05:40:00,498.7172,498.8968,498.6175,498.6773,4561
2025-03-05 05:45:00,498.7073,498.9965,498.3881,498.3881,4929
2025-03-05 05:50:00,498.3282,498.4978,498.1786,498.2185,3843
2025-03-05 05:55:00,498.1886,498.2584,497.8694,498.019,8250
2025-03-05 06:00:00,498.039,498.1886,497.7098,498.0091,18263
2025-03-05 06:05:00,498.0689,498.0689,497.5203,497.8594,5980
2025-03-05 06:10:00,497.9492,498.1188,497.6999,498.049,3973
2025-03-05 06:15:00,497.9193,498.0988,497.7597,497.7896,4193
2025-03-05 06:20:00,497.9193,498.0988,497.65,497.6999,3114
2025-03-05 06:25:00,497.7397,497.9791,497.4904,497.8694,8610
2025-03-05 06:30:00,497.8395,498.1487,497.7198,497.7497,2611
2025-03-05 06:35:00,497.7198,497.9592,497.5702,497.9093,5354
2025-03-05 06:40:00,497.9293,498.1686,497.7298,498.0789,7931
2025-03-05 06:45:00,498.0889,498.2285,498.029,498.1886,9806
2025-03-05 06:50:00,498.1188,498.1287,495.4855,495.8646,55924
2025-03-05 06:55:00,495.9144,496.8221,495.7549,496.6725,18466
2025-03-05 07:00:00,496.6825,497.3009,496.5728,496.6825,32769
2025-03-05 07:05:00,496.5728,497.2111,496.463,497.0715,30834
2025-03-05 07:10:00,497.0814,497.4904,496.7224,496.9518,8368
2025-03-05 07:15:00,496.882,497.0216,496.4531,496.5927,31052
2025-03-05 07:20:00,496.6226,496.7922,495.9244,496.6725,20434
2025-03-05 07:25:00,496.7224,496.852,496.2536,496.7224,10406
2025-03-05 07:30:00,496.7224,497.1812,496.7224,497.0814,11924
2025-03-05 07:35:00,497.0216,497.3607,497.0216,497.2311,6889
2025-03-05 07:40:00,497.1413,497.3807,497.1313,497.3707,10629
2025-03-05 07:45:00,497.3817,497.4405,496.4132,496.8121,41518
2025-03-05 07:50:00,496.8022,497.0715,496.6525,496.6924,34299
2025-03-05 07:55:00,496.6226,496.7224,496.2436,496.463,23841
2025-03-05 08:00:00,496.5229,499.7341,494.2787,497.0949,157341
2025-03-05 08:05:00,497.0715,497.2011,494.2787,496.8221,35978
2025-03-05 08:10:00,496.7822,497.2011,496.3832,496.5229,24486
2025-03-05 08:15:00,496.4032,496.5827,495.2462,495.5853,78589
2025-03-05 08:20:00,495.5155,496.1937,495.5155,495.9294,46612
2025-03-05 08:25:00,495.9843,496.104,494.6178,495.0965,49112
2025-03-05 08:30:00,495.1065,496.1139,494.937,495.9843,91577
2025-03-05 08:35:00,495.9344,495.9843,495.2611,495.2661,32255
2025-03-05 08:40:00,495.296,495.8646,494.8087,494.8173,32428
2025-03-05 08:45:00,494.8272,510.7912,487.4313,495.306,80264
2025-03-05 08:50:00,495.2063,495.6152,495.0766,495.5554,12280
2025-03-05 08:55:00,495.5653,495.6052,494.8671,494.8871,68505
2025-03-05 09:00:00,494.8572,494.8671,493.9615,494.0343,72283
2025-03-05 09:05:00,494.0891,494.927,493.9894,494.528,40606
2025-03-05 09:10:00,494.5679,495.4556,494.3884,495.4058,27330
2025-03-05 09:15:00,495.3968,495.9942,495.3659,495.5554,52950
2025-03-05 09:20:00,495.5354,495.5753,494.9469,494.9469,26513
2025-03-05 09:25:00,494.907,495.6051,494.7873,494.917,59462
2025-03-05 09:30:00,494.927,495.5554,494.0193,494.7774,1189767
2025-03-05 09:35:00,494.8073,495.2462,492.3337,493.8398,961668
2025-03-05 09:40:00,493.8498,495.8546,493.8498,495.0467,1444972
2025-03-05 09:45:00,495.1065,495.2661,493.1715,493.2114,612475
2025-03-05 09:50:00,493.2513,494.6377,492.4434,492.8124,656791
2025-03-05 09:55:00,492.8024,493.5306,491.3063,492.5032,828815
2025-03-05 10:00:00,492.5531,496.473,492.5531,495.5254,1420395
2025-03-05 10:05:00,495.5753,496.7722,494.8771,495.8359,1260113
2025-03-05 10:10:00,495.695,496.2785,494.6677,495.2661,490029
2025-03-05 10:15:00,495.1963,495.4357,493.5307,493.8596,446234
2025-03-05 10:20:00,493.8498,494.3285,492.0344,493.0119,531881
2025-03-05 10:25:00,492.9521,493.5206,492.2439,492.7628,613518
2025-03-05 10:30:00,492.8224,494.1091,492.3536,493.5695,825095
2025-03-05 10:35:00,493.5804,495.4257,493.5469,495.0666,528082
2025-03-05 10:40:00,495.1165,495.1364,493.76,494.6976,338657
2025-03-05 10:45:00,494.6377,495.2761,493.351,493.7999,403889
2025-03-05 10:50:00,493.77,494.8971,492.9122,494.8572,376960
2025-03-05 10:55:00,494.8871,495.3559,494.1091,494.2787,328892
2025-03-05 11:00:00,494.1989,494.1989,492.8324,493.3111,338921
2025-03-05 11:05:00,493.2912,493.4907,492.4533,492.6329,341722
2025-03-05 11:10:00,492.6329,492.7526,490.8575,491.9447,624152
2025-03-05 11:15:00,491.9447,492.184,491.2465,491.431,247693
2025-03-05 11:20:00,491.426,492.1042,490.9273,492.0444,686454
2025-03-05 11:25:00,492.0743,492.4134,491.0071,492.0643,444566
2025-03-05 11:30:00,492.0344,492.0344,490.3501,490.5582,455421
2025-03-05 11:35:00,490.5682,491.815,490.3136,491.2765,387252
2025-03-05 11:40:00,491.3562,491.3761,490.0894,490.4086,330440
2025-03-05 11:45:00,490.4286,491.2456,489.9997,490.8775,270164
2025-03-05 11:50:00,490.8475,491.3063,490.1296,491.1668,501941
2025-03-05 11:55:00,491.1966,493.9595,490.9971,492.9654,1217105
2025-03-05 12:00:00,492.9371,494.4682,492.8224,493.0019,587617
2025-03-05 12:05:00,492.962,493.9495,492.9421,493.9395,324252
2025-03-05 12:10:00,493.9295,494.4682,493.4807,493.7251,297658
2025-03-05 12:15:00,493.74,494.937,493.6403,494.3983,346164
2025-03-05 12:20:00,494.3983,495.9843,494.1789,495.705,540332
2025-03-05 12:25:00,495.7249,496.3533,495.296,496.2436,437079
2025-03-05 12:30:00,496.2536,496.5927,496.0341,496.3533,347222
2025-03-05 12:35:00,496.3134,496.9617,495.9643,496.8869,372503
2025-03-05 12:40:00,496.9717,497.1812,496.5029,496.7922,359457
2025-03-05 12:45:00,496.7922,496.7922,495.4058,496.7124,483203
2025-03-05 12:50:00,496.7024,498.5277,496.7024,497.9692,574134
2025-03-05 12:55:00,497.9692,498.7172,494.7973,498.6055,386079
2025-03-05 13:00:00,498.5676,498.9167,497.8894,498.6175,648935
2025-03-05 13:05:00,498.5776,498.9566,495.5454,496.094,1184765
2025-03-05 13:10:00,496.0641,498.0689,495.9543,497.4804,552318
2025-03-05 13:15:00,497.4305,498.039,496.8071,497.5004,384233
2025-03-05 13:20:00,497.4704,497.9093,496.9617,497.3507,573417
2025-03-05 13:25:00,497.3507,497.5203,496.493,496.9629,285121
2025-03-05 13:30:00,496.9867,497.5303,495.6551,496.6625,443355
2025-03-05 13:35:00,496.7523,497.3807,496.2037,497.241,315834
2025-03-05 13:40:00,497.251,497.271,496.1239,496.3832,233435
2025-03-05 13:45:00,496.4123,498.1088,491.2712,497.8644,321502
2025-03-05 13:50:00,497.8894,498.6175,497.8395,498.408,498326
2025-03-05 13:55:00,498.408,499.2459,498.3482,499.1461,415168
2025-03-05 14:00:00,499.0863,499.7147,498.3382,499.6449,544770
2025-03-05 14:05:00,499.647,501.3804,499.3456,501.3704,618614
2025-03-05 14:10:00,501.3804,501.8592,500.9615,501.5799,424568
2025-03-05 14:15:00,501.5998,501.9888,500.363,500.4727,637184
2025-03-05 14:20:00,500.5226,501.5998,500.0737,501.4901,386010
2025-03-05 14:25:00,501.5101,501.5599,500.1735,500.2533,304992
2025-03-05 14:30:00,500.2832,501.0014,500.2832,500.6223,283855
2025-03-05 14:35:00,500.6124,500.9814,499.3157,500.2633,434706
2025-03-05 14:40:00,500.2832,500.9016,500.0239,500.2283,364158
2025-03-05 14:45:00,500.3331,501.1111,499.8842,500.9714,330004
2025-03-05 14:50:00,501.0213,501.3002,500.4927,501.0163,236926
2025-03-05 14:55:00,500.9615,501.5898,500.4228,500.5525,449828
2025-03-05 15:00:00,500.5326,502.1664,500.4129,501.8093,473254
2025-03-05 15:05:00,501.7794,502.3379,501.3854,502.1367,408779
2025-03-05 15:10:00,502.1085,502.2781,501.5499,502.055,326355
2025-03-05 15:15:00,502.0686,502.2781,499.7147,500.6024,720921
2025-03-05 15:20:00,500.6523,501.0113,499.4853,500.3929,450617
2025-03-05 15:25:00,500.353,501.6896,500.1835,501.4901,439611
2025-03-05 15:30:00,501.5001,501.5499,500.2732,500.8617,539403
2025-03-05 15:35:00,500.8817,501.131,500.2832,500.9347,336591
2025-03-05 15:40:00,500.9315,501.5599,500.6524,501.3405,483753
2025-03-05 15:45:00,501.3904,501.3904,500.4328,500.8019,468875
2025-03-05 15:50:00,500.762,501.8791,499.3556,501.53,1180774
2025-03-05 15:55:00,501.53,501.53,500.5226,500.8118,1264262
2025-03-05 16:00:00,500.7719,500.8617,500.0338,500.5126,1866567
2025-03-05 16:05:00,500.4029,501.152,498.827,499.5051,210411
2025-03-05 16:10:00,499.5052,500.9064,496.6087,499.2658,192264
2025-03-05 16:15:00,500.7221,500.7221,494.2116,499.6947,186811
2025-03-05 16:20:00,499.7246,501.0286,499.3356,499.3755,32776
2025-03-05 16:25:00,499.415,499.7147,499.2558,499.6419,12527
2025-03-05 16:30:00,499.6847,499.6847,499.216,499.5062,42714
2025-03-05 16:35:00,499.4653,500.7221,499.4105,499.6149,85153
2025-03-05 16:40:00,499.6149,499.7346,478.4634,499.595,18495
2025-03-05 16:45:00,499.5451,499.6548,465.657,499.3673,32501
2025-03-05 16:50:00,499.4254,500.7221,464.4842,499.4055,13121
2025-03-05 16:55:00,499.4105,499.8144,464.4842,499.5651,29881
2025-03-05 17:00:00,499.6548,500.7221,499.5052,499.7496,268451
2025-03-05 17:05:00,499.7841,500.7221,499.7246,499.7645,39869
2025-03-05 17:10:00,499.7247,499.8543,499.7147,499.7745,10660
2025-03-05 17:15:00,499.7744,499.8543,499.6648,499.7546,5246
2025-03-05 17:20:00,499.7346,499.7546,499.6648,499.7546,2680
2025-03-05 17:25:00,499.7346,499.7645,499.6648,499.6748,2226
2025-03-05 17:30:00,499.6748,499.9241,499.6648,499.7945,2740
2025-03-05 17:35:00,499.7645,499.7945,499.6199,499.7147,1068
2025-03-05 17:40:00,499.7147,499.8643,499.5351,499.6705,2930
2025-03-05 17:45:00,499.8044,499.8443,499.5383,499.7088,3215
2025-03-05 17:50:00,499.7147,499.7346,499.6149,499.6149,961
2025-03-05 17:55:00,499.6648,499.7147,499.5551,499.7147,3062
2025-03-05 18:00:00,499.585,500.0638,499.5152,500.0139,49023
2025-03-05 18:05:00,500.0139,500.0626,499.8543,499.9042,1345
2025-03-05 18:10:00,499.8842,500.373,499.8842,500.2333,5292
2025-03-05 18:15:00,500.2234,500.2234,499.9256,499.969,2830
2025-03-05 18:20:00,500.0221,500.1436,499.6448,499.7845,3948
2025-03-05 18:25:00,499.8044,499.8942,499.7645,499.7745,2742
2025-03-05 18:30:00,499.8543,499.8842,499.191,499.2957,13830
2025-03-05 18:35:00,499.4055,499.5152,499.1262,499.4663,4306
2025-03-05 18:40:00,499.5152,499.7147,499.4573,499.7147,3785
2025-03-05 18:45:00,499.6947,499.7047,499.4554,499.6149,1577
2025-03-05 18:50:00,499.6436,499.7147,499.5152,499.5749,1480
2025-03-05 18:55:00,499.575,499.605,499.4753,499.4952,707
2025-03-05 19:00:00,499.4853,499.7147,499.2451,499.605,5265
2025-03-05 19:05:00,499.6,499.7745,499.4553,499.5252,1693
2025-03-05 19:10:00,499.605,500.0438,499.5069,499.974,11516
2025-03-05 19:15:00,500.0139,500.2433,499.9241,500.0737,19837
2025-03-05 19:20:00,500.0388,500.1635,499.8643,499.974,8479
2025-03-05 19:25:00,499.9728,500.1436,499.9142,500.1436,5229
2025-03-05 19:30:00,500.1635,500.1635,500.0588,500.0737,759
2025-03-05 19:35:00,500.0476,500.0737,499.8344,499.8992,6041
2025-03-05 19:40:00,499.9441,500.0189,499.8543,499.8842,1577
2025-03-05 19:45:00,499.8942,499.8942,499.59,499.6249,4775
2025-03-05 19:50:00,499.58,499.7147,499.4154,499.4753,6898
2025-03-05 19:55:00,499.5251,499.5251,498.9367,499.1262,25278
2025-03-06 04:00:00,498.6075,499.1062,495.0467,496.2735,43888
2025-03-06 04:05:00,496.2236,496.6725,496.2236,496.2735,13597
2025-03-06 04:10:00,496.2835,496.3633,495.6252,495.6751,13710
2025-03-06 04:15:00,495.6451,495.9344,495.1165,495.1664,9137
2025-03-06 04:20:00,495.1664,495.7249,494.9968,495.0168,16176
2025-03-06 04:25:00,494.9769,495.2262,494.3485,494.4083,34791
2025-03-06 04:30:00,494.5081,495.1165,494.0293,495.0666,19635
2025-03-06 04:35:00,494.9669,495.1763,494.8173,495.1265,4374
2025-03-06 04:40:00,495.0965,495.4257,495.0666,495.4257,17886
2025-03-06 04:45:00,495.4157,495.5953,494.7674,494.7674,13491
2025-03-06 04:50:00,494.8472,495.1863,494.4981,494.6976,11686
2025-03-06 04:55:00,494.7674,494.7774,494.3385,494.7275,13576
2025-03-06 05:00:00,494.7375,494.7375,493.7301,494.5779,42027
2025-03-06 05:05:00,494.5579,494.927,494.4781,494.7774,15771
2025-03-06 05:10:00,494.8073,495.0168,494.538,494.6377,11935
2025-03-06 05:15:00,494.6377,495.0766,494.4582,495.0267,11225
2025-03-06 05:20:00,495.1165,495.3858,495.0566,495.3858,13074
2025-03-06 05:25:00,495.4157,495.4855,495.1963,495.1963,11466
2025-03-06 05:30:00,495.2262,495.2362,494.927,494.927,5443
2025-03-06 05:35:00,494.9469,495.0766,494.4582,494.4682,5869
2025-03-06 05:40:00,494.4582,494.5978,494.2288,494.4582,16937
2025-03-06 05:45:00,494.4083,494.6078,494.2487,494.3884,5809
2025-03-06 05:50:00,494.3584,494.528,493.8298,493.9196,16473
2025-03-06 05:55:00,493.8398,494.3584,493.74,494.0792,9157
2025-03-06 06:00:00,494.0093,494.159,493.4508,493.6802,18251
2025-03-06 06:05:00,493.7301,494.3086,493.7101,493.9694,21297
2025-03-06 06:10:00,494.0193,494.1989,493.9096,494.0293,5370
2025-03-06 06:15:00,494.1191,494.4083,493.8398,494.4083,16329
2025-03-06 06:20:00,494.3385,494.6078,494.3086,494.5081,9281
2025-03-06 06:25:00,494.5081,494.5081,494.2188,494.2587,10967
2025-03-06 06:30:00,494.2288,494.5779,494.139,494.3385,10090
2025-03-06 06:35:00,494.3385,494.6776,494.2587,494.3485,9559
2025-03-06 06:40:00,494.3784,495.0367,494.3285,494.9469,10677
2025-03-06 06:45:00,494.9469,495.1763,494.8173,495.1564,6728
2025-03-06 06:50:00,495.1265,495.2063,494.907,495.0766,9966
2025-03-06 06:55:00,495.0866,495.2561,494.9968,495.0766,12954
2025-03-06 07:00:00,495.1364,495.2462,494.7175,494.8272,29505
2025-03-06 07:05:00,494.7774,494.8073,494.3983,494.4382,31955
2025-03-06 07:10:00,494.4283,494.5978,494.2687,494.4682,13105
2025-03-06 07:15:00,494.3884,494.4283,493.9295,494.4283,30714
2025-03-06 07:20:00,494.4183,494.4582,493.9794,494.1191,26268
2025-03-06 07:25:00,494.129,494.7674,494.129,494.7175,18114
2025-03-06 07:30:00,494.6776,494.8073,493.8897,494.1689,19620
2025-03-06 07:35:00,494.1191,494.1191,493.4907,493.5306,31672
2025-03-06 07:40:00,493.4907,493.9395,493.4807,493.9196,42952
2025-03-06 07:45:00,493.9096,494.1989,493.6503,493.741,30000
2025-03-06 07:50:00,493.76,494.149,493.7201,494.0293,5097
2025-03-06 07:55:00,494.0592,494.3285,493.8298,493.8697,28241
2025-03-06 08:00:00,495.1763,500.7221,493.0817,493.1615,221253
2025-03-06 08:05:00,493.1416,500.7221,492.7993,493.2712,37864
2025-03-06 08:10:00,493.2812,500.7221,492.7526,492.9421,28300
2025-03-06 08:15:00,492.9172,493.2313,492.3835,492.3835,43274
2025-03-06 08:20:00,492.3736,492.7124,492.1342,492.3137,90120
